ImageId, PositionX, PositionY, PositionZ, RotationX, RotationY, RotationZ, AspectRatio, FocalLength, RadialDistortionK1, RadialDistortionK2
16, 0.00901751, 9.47145E-05, -0.0108608, -1.28872789682168, -1.05258983908041, 1.07343899429436, 1.5049, 1.49569, -0.00177444, 0.00177669
17, 0.00748283, 0.00170149, -0.0111633, -1.29161696299712, -1.04978604507097, 1.06806919350804, 1.5049, 1.49358, -0.000804875, 0.000806342
18, 0.00962117, 0.00104529, -0.0112543, -1.29322751796309, -1.04993490533392, 1.06601647387686, 1.5049, 1.4969, -9.45874E-05, 9.56984E-05
19, 0.00223331, 0.00380769, -0.0112028, -1.29632509054871, -1.04537780460643, 1.0639970849847, 1.5049, 1.48655, 0.000520633, -0.000521219
20, 0.0137326, 0.00188187, -0.0100363, -1.29994063826376, -1.03680011934229, 1.05487152849747, 1.5049, 1.50176, -0.00064199, 0.000644884
21, 0.0141876, 0.0024053, -0.010582, -1.3044539990039, -1.03232896780008, 1.04644321411683, 1.5049, 1.50255, -0.000176788, 0.000178338
22, 0.0149986, 0.00351521, -0.0100362, -1.30762442848964, -1.02483289865282, 1.03796881733749, 1.5049, 1.50298, -0.00148787, 0.00149117
23, 0.00987666, 0.00589167, -0.0104392, -1.30731298008951, -1.01688040439679, 1.03056758410359, 1.5049, 1.49763, -0.00159796, 0.00159914
24, 0.0111731, 0.00568306, -0.0103878, -1.31038329193845, -1.01128324836041, 1.02242049054818, 1.5049, 1.49908, -0.00312702, 0.00312518
25, 0.0170192, 0.00512315, -0.00979928, -1.31447589217264, -1.00841425985419, 1.01586218864367, 1.5049, 1.50687, -0.00315376, 0.00314884
26, 0.0216882, 0.00489977, -0.00928506, -1.31979131526269, -1.00391941481298, 1.00844732760147, 1.5049, 1.51012, -0.00487994, 0.00487753
27, 0.0159704, 0.00848963, -0.0103501, -1.32083274582845, -0.999372800218353, 1.00481003818131, 1.5049, 1.50152, -0.00477834, 0.00477371
28, 0.0219128, 0.00775005, -0.00913191, -1.32336071863069, -0.995622439151398, 0.999245336386813, 1.5049, 1.51105, -0.00450994, 0.00449875
29, 0.00764339, 0.0135599, -0.010004, -1.32262528140916, -0.986329297088477, 0.996037521300376, 1.5049, 1.48916, -0.0040274, 0.00401877
30, 0.0157371, 0.0109964, -0.0102927, -1.32373486756049, -0.976884389730898, 0.99208440120872, 1.5049, 1.50041, -0.00427646, 0.00426632
31, 0.00424597, 0.0190026, -0.0108116, -1.32594812044479, -0.972733050100183, 0.986121992893212, 1.5049, 1.48418, -0.00344607, 0.00343926
32, 0.00325205, 0.0211091, -0.00947023, -1.32749449488183, -0.964151907177718, 0.980241231913258, 1.5049, 1.4822, -0.00149919, 0.00149906
33, 0.007816, 0.0220761, -0.0102699, -1.32589723675871, -0.958459876408302, 0.975529979574024, 1.5049, 1.48608, -0.000746324, 0.00074708
34, 0.00627254, 0.0286686, -0.00876703, -1.32616250973832, -0.957640280778056, 0.97466169326506, 1.5049, 1.48108, -0.000863632, 0.000864276
35, 0.0109001, 0.0209659, -0.0090745, -1.32666608005462, -0.947988779762397, 0.967673818186825, 1.5049, 1.49172, 0.00018865, -0.000188554
36, 0.0182457, 0.0209249, -0.00967807, -1.32924755622178, -0.94345778364247, 0.963972757275056, 1.5049, 1.5006, -0.000668804, 0.000667973
37, 0.0160975, 0.0250221, -0.00987359, -1.33283784029755, -0.942181530111935, 0.957494158246596, 1.5049, 1.49602, 0.000657163, -0.000657693
38, 0.0141922, 0.0208304, -0.0100533, -1.33714965977993, -0.927943975981444, 0.944482384535457, 1.5049, 1.49626, 0.00150898, -0.00151262
39, 0.0039802, 0.0286157, -0.00897889, -1.34260959812444, -0.921889157152886, 0.93413639537073, 1.5049, 1.48005, 0.00235644, -0.002358
40, 0.0053052, 0.0320945, -0.00962453, -1.35331699575255, -0.887664790731189, 0.896585916857568, 1.5049, 1.47931, 0.00339353, -0.00338975
41, 0.020534, 0.0200719, -0.0099038, -1.34746186698845, -0.892034714216722, 0.914678520712614, 1.5049, 1.50328, -0.000489925, 0.000490182
42, 0.0189116, 0.0219034, -0.00985054, -1.35066803690435, -0.880231187099188, 0.903871253077711, 1.5049, 1.50115, 0.00300321, -0.00301456
43, 0.00727378, 0.0329996, -0.00876879, -1.35745900715901, -0.866219658432074, 0.885831594479601, 1.5049, 1.48093, 0.00458611, -0.00458566
44, 0.0206515, 0.0214338, -0.0103994, -1.36182460006877, -0.847347586767553, 0.865409526585539, 1.5049, 1.50273, 0.00334766, -0.00335176
45, 0.00753475, 0.0344803, -0.0102357, -1.37000707248779, -0.843726600146243, 0.876558208486363, 1.5049, 1.47827, 0.00459891, -0.00460225
46, 0.00788682, 0.0351185, -0.00933221, -1.36909830441485, -0.839668368786357, 0.877793549424881, 1.5049, 1.47805, 0.00542381, -0.00542992
47, 0.0231848, 0.0236936, -0.0110325, -1.37055367920067, -0.83544407305098, 0.873185806667388, 1.5049, 1.50207, 0.00204418, -0.00204283
48, 0.0147139, 0.030356, -0.0105933, -1.36894021936021, -0.83368995525213, 0.872585073860933, 1.5049, 1.48758, 0.00443877, -0.00444431
49, 0.0327983, 0.0178829, -0.0119636, -1.36639830080684, -0.829350460693618, 0.867889149407217, 1.5049, 1.51657, -0.00103983, 0.00104023
50, 0.029609, 0.0198389, -0.00933095, -1.36590093802719, -0.831415658133816, 0.86292251780464, 1.5049, 1.51068, 0.00223524, -0.00223609
51, 0.0183124, 0.0298252, -0.0108769, -1.37242951936426, -0.808837798467074, 0.843743887103486, 1.5049, 1.49119, 0.00311221, -0.00312217
52, 0.0256905, 0.0209835, -0.0109554, -1.37187932226243, -0.7876520505417, 0.827036716293417, 1.5049, 1.50604, 0.000356682, -0.000356707
53, 0.0182173, 0.0320815, -0.00997016, -1.38177627653952, -0.785639212171433, 0.808585278614041, 1.5049, 1.48972, 0.00393283, -0.00393158
54, 0.0192541, 0.0317889, -0.00952409, -1.38545708074973, -0.777414113821768, 0.798263774365656, 1.5049, 1.4906, 0.00443315, -0.00442772
55, 0.019246, 0.0328932, -0.00982744, -1.39312243923764, -0.768673753840869, 0.791498914694312, 1.5049, 1.48959, 0.00292085, -0.00291799
56, 0.0353714, 0.0162189, -0.0154882, -1.39516420507187, -0.755272393342414, 0.780246178995012, 1.5049, 1.51737, -0.00347214, 0.0034576
57, -0.0451975, 0.0323261, 0.0138014, -1.29182010843844, -1.01377658587574, 1.02660307182693, 1.5049, 0.735124, 0.0302346, -0.0306653
58, -0.0454869, 0.0315359, 0.0137702, -1.28835545328883, -1.01103911461618, 1.03184671156378, 1.5049, 0.73525, 0.0303484, -0.0308749
59, -0.0445373, 0.0301641, 0.0139344, -1.28417975686412, -1.01395371194856, 1.03974259759453, 1.5049, 0.736061, 0.0294707, -0.0304072
60, -0.0369374, 0.0257204, 0.0138298, -1.28138828692004, -1.018328220725, 1.04472150704166, 1.5049, 0.741986, 0.0296138, -0.0300596
61, -0.0413731, 0.0253997, 0.0154922, -1.27830773216247, -1.02510456947442, 1.05402202072396, 1.5049, 0.739126, 0.0294714, -0.0299364
62, -0.041659, 0.0224582, 0.0154504, -1.27255185339202, -1.03261113823941, 1.06000936791445, 1.5049, 0.739576, 0.0293668, -0.0297273
63, -0.0428003, 0.0203456, 0.0153376, -1.26806803336408, -1.03915345826373, 1.06607959087281, 1.5049, 0.739191, 0.0287602, -0.0298448
64, -0.0372993, 0.0165362, 0.0158187, -1.26509275324039, -1.04574104165876, 1.07477451758819, 1.5049, 0.7435, 0.0286955, -0.0292687
65, -0.0369972, 0.0138597, 0.0147486, -1.25611532749936, -1.05129520825013, 1.0799582679203, 1.5049, 0.744167, 0.0287635, -0.0287416
66, -0.0388352, 0.0137395, 0.0149906, -1.25188428520798, -1.0601623298935, 1.08830584792897, 1.5049, 0.742121, 0.028726, -0.0288403
67, -0.0441685, 0.0118429, 0.0154061, -1.24822678909309, -1.06792883681163, 1.09966578321104, 1.5049, 0.738939, 0.0288623, -0.0289139
68, -0.0390878, 0.00868286, 0.0142504, -1.24472404463307, -1.0742558920713, 1.10540170888965, 1.5049, 0.742998, 0.0288245, -0.0289656
69, -0.0451366, 0.00842795, 0.0142954, -1.24194807906585, -1.08205584978623, 1.11340861596013, 1.5049, 0.738959, 0.0282135, -0.0292513
70, -0.0344858, 0.00187483, 0.0146809, -1.23132478915993, -1.09487431204856, 1.13371381885894, 1.5049, 0.744932, 0.0288, -0.0281016
71, -0.0315588, -0.00608519, 0.015848, -1.21536663544161, -1.10716908615693, 1.14887924616462, 1.5049, 0.750649, 0.0287995, -0.0284296
72, -0.0341373, -0.01182, 0.0160729, -1.20195780808955, -1.12457107145534, 1.17746235184834, 1.5049, 0.747621, 0.0286282, -0.0288012
73, -0.0243505, -0.0173965, 0.0182036, -1.17487704691736, -1.13863992602254, 1.20163430375324, 1.5049, 0.751508, 0.0285333, -0.0287276
74, -0.0197725, -0.0245014, 0.0186653, -1.17001249523944, -1.15337276057401, 1.21777744787277, 1.5049, 0.757352, 0.0291792, -0.0294581
75, -0.0149452, -0.0295839, 0.0188685, -1.15568017265337, -1.17486256501614, 1.25061496366431, 1.5049, 0.760584, 0.0289874, -0.0300508
76, -0.0108759, -0.0365474, 0.019666, -1.13730360661608, -1.20636522773164, 1.27143546212445, 1.5049, 0.76327, 0.0294824, -0.0304865
77, 0.00807676, -0.0399796, 0.0192581, -1.12106269109685, -1.21933009067186, 1.29010760037217, 1.5049, 0.777782, 0.029407, -0.0307512
78, 0.00843554, -0.0467962, 0.0191152, -1.09619830213093, -1.2524466569299, 1.32291279392499, 1.5049, 0.779687, 0.0274717, -0.0293379
79, 0.00307594, -0.0526772, 0.0188736, -1.08014568181376, -1.27740358447149, 1.3551694952124, 1.5049, 0.78077, 0.0286195, -0.0306384
80, -0.0110433, -0.0538827, 0.0210262, -1.06095132831225, -1.2678166808963, 1.36603505423577, 1.5049, 0.917556, 0.021811, -0.0226226
81, -0.00784986, -0.0538036, 0.0182421, -1.04968857466262, -1.28078172908021, 1.38579735811029, 1.5049, 1.04664, 0.016402, -0.0167547
82, -0.00898608, -0.0576483, 0.0180551, -1.03833585973246, -1.28620594290264, 1.40882764520064, 1.5049, 1.0827, 0.0158697, -0.0161271
83, 0.00258304, -0.060342, 0.0186146, -1.04745725674271, -1.28742660657426, 1.40741005305766, 1.5049, 1.20131, 0.00253019, -0.00253412
84, 0.00313312, -0.0592591, 0.0186543, -1.04464245641393, -1.28411155665508, 1.41886241024802, 1.5049, 1.21127, 0.00466476, -0.00467285
85, 0.00181034, -0.0646007, 0.0189304, -1.02257437080982, -1.27897689293561, 1.44314181441871, 1.5049, 1.41654, 0.00056261, -0.000562712
86, 0.0108844, -0.0615254, 0.0192706, -1.0097179159424, -1.26375544475793, 1.44416367136817, 1.5049, 1.57584, -0.00290912, 0.0029098
87, 0.00702116, -0.0625983, 0.0228837, -1.00857814538266, -1.24662219428294, 1.43343730392302, 1.5049, 1.7366, -0.00658526, 0.00657786
88, 0.0122387, -0.0658046, 0.0222719, -1.00897577335418, -1.25141236568649, 1.42880153592765, 1.5049, 1.74331, -0.00523079, 0.00522732
89, 0.010382, -0.0559995, 0.0164001, -0.990290548844522, -1.23687158152375, 1.46124214082589, 1.5049, 2.25791, -0.0124885, 0.0124766
90, -0.0146238, -0.0537765, 0.0189113, -0.989033252170695, -1.24370596000727, 1.46158583555417, 1.5049, 2.21395, -0.00760486, 0.00760081
